А каких фирм комплектующие подскажите пожалуйста??,,,5
Берите!,Цена/качество.,Нет.,5
"Дуже класний комп'ютер) Тягне дуже великі ігри, без глюків,в роботі просто чудовий, з мінусів я б сказав що комп'ютер не є таким тихим, він гучний, як не як але два великих вентилятора на корпусі та по одному на відеокарті та процессорі дають про себе знати, а кому це буде не мішати тому і рекомендую","Процессор, відеокарта",Шумний комп'ютер..,5
Подскажите Виндоус 7 я смогу на него установить !? Ответьте я готов делать заказ просто мне нужна именно 7 винда ....,,,5
"Все супер! Очень доволен компьютером. Ведьмак 3 на запредельных настройках без сглаживания примерно 30 фпс. Температура максимум доходила до 71 градуса, в простое и браузере 28-30 градусов, в комнате не жарко","Характеристики, сборка",Пока не заметил,5
"Уже пару месяцев работаю на нём, всё отлично. Даже все новые игры тянет, на средних настройках с FPS выше 60. Естественно докупил оперативы 8гб. SSD на 250гб, кароче - РЕКОМЕНДУЮ.",Цена-качество полностью соответствуют (это хорошо).,Всё супер.,5
Тянет большинство игр на максимум итог топ за свои деньги,Выглядит выдержанно и стильно,Нет,5
"Незначна проблема з вирівнюванням відеокарти, але її легко виправити. Усього 8 фанів! Тепер це джерело живлення потужністю 800 Вт, а SSD тепер - 500 Гб. Я поєднав це з монітором BenZowie XL2411P 144 Гц. Цей комп'ютер працює круто, навіть в умовах напруги, він досить тихий за кількість вентиляторів. Я на 100% рекомендую придбати це, якщо ви шукаєте солідний ігровий комп'ютер, ви не пошкодуєте!  Я б знову придбав цей комп’ютер, якби мені було потрібно два-три :-)  Порада: Не кладіть цей комп’ютер на підлогу, як це робить багато людей, заглиблюйте його на стільницю, щоб уникнути пилу та бруду, які потрапляють на землю, це проста фізика. Бруд викликає більше нагрівання.",Дивовижні в усіх відношеннях!,Немає,5
"Классное решение! За эти деньги вы НЕ СОБЕРЕТЕ компьютер мощнее т.к. тут уже есть огромный высокочастотный монитор! Про аналогичный ноутбук вообще молчу (lol). Посмотрел на сайте артлайн, судя по чиспету, тут даже материнка неплохая (в отличие от другой модели, где поставили i7-8700 БЕЗ ВИДЕОКАРТЫ на материнку asus prime H310m-k). Правда я так и не понял что это за чип. Думаю, с таким развитием, скоро моноблоки будут популярнее стационарных ПК (а что, железо все десктопное, возможность апгрейда в основном, есть...зато нет отдельного корпуса, который пылится где-либо). Вот не было бы у меня стационарного ПК, взял бы этот.","i3-9100f+gtx1650 (высокочастоный 4х ядерник + неплохая бюджетная карточка). 27дюймов, 144гц! БП от FSP","непонятный чипсет, но тут надо разобраться. БП от FSP но всего на 250ватт",5
Классный комп,,,5
Кокой блок питания?,,,5
Вопрос к представителю компании: можно ли отключить подсветку на кулерах?,Еще не купил,Пока не знаю,5
неприятно,пока все норм,планки оперативки 2 по 8,5
"Покупала здесь на Розетке, для обучения работы в Майя, рендерингу. Товарищ, который сам занимается видео обработкой устанавливал все программы на него, сказал что компьютер ""ракета""! Себе так же хочет купить.",,,5
"брал для игр, доволен","отличная сборка,на эти деньги",нет,5
А можно добавить HDD ?,,,4
Нормальний комп!! Все працює!!!,"Компактний, потужний, оптимальний!!!",Поки нема,5
Какая тут мат. плата? Планирую брать!,Не купил,Не купил,5
А для игр норм будет,,,5
Чекаю відповіді.,Потужний та швидкий. Ціна адекватна.,"Товар був проплачений у п'ятницю, але видали лише у вівторок. Згідно фотографій на радіаторі процесора повинна бути RGB підсвітка. на корпусі знизу під склом також повинна бути лінія підсвітка. На комп'ютері вищезазначені аксесуари відсутні.",4
Можно будет поставить оперативную память с большей частотой?,,,5
Warface на 1920x1080 на максималках сколько фпс будет?,,,5
Сколько будет ФПС Battlefield 5 на высрких/ультрах в 4к? Заранее спасибо!,,,5
Есть какой-то видео обзор ?,,Нету,5
"Судя по фото, ""бэкплейт"" сверху видеокарты с одной стороны и здоровенный куллер с другой практически полностью перекрывают доступ к заглушке на PCIe. На моём текущем Х77 ровно такое-же неудобство.  Подскажите, возможна ли ситуация, что при последующей замене видеокарта полностью закроет эту заглушку? Как вообще правильней её снимать в данной ситуации?  Спасибо!",,,5
Можна буде поставити вайфай модуль???,"Вигляд,процессор,відеокарта,іпамять.",,5
По мне лучший ПК за 2019 2020 год,,Их нет,5
А потянит гта 5 (если потянит сколько фпс будет),Все,,5
"Все-таки купив його, але не тут, забрав у місті через інший магазин ) Другу неділю юзаю, поки все добре. Комплектація прийшла трішки краща - озу 3200 замість заявлених 2666 та охолодження процесора - wraith max а не spire ... За що вдячний ! Компактний, скляний, красивий. Після ноутбука шум трішки помітний, але ви самі розумієте, після ноутбука =) Десь вичитав, що ryzen 2600 не дотягує gtx 1660ti, для мене поки вистачає, тестував на GTA 5, battlefield 1 та Total war Attila - дає максимум, який підтримує екран - 75 Гц. Якщо хочете таку збірку, рекомендую з SSD, його не вистачає при завантаженні програм та іншого ... Єдиний недолік, не знаю чи це пов'язано зі збіркою, чи ні ... Періодично не працюють виводи USB при ввімкнені комп'ютеру, тобто мишка чи Wi-fi адаптер та рідше клавіатура не хочуть працювати після увімкнення, що виправляється повторним включенням. В цілому - задоволений, та ще раз, вдячний за додаткові характеристики заліза.",,,5
Какой тут БП стоит? И память в двуканале?,,,5
Мне очень понравились хотелось бы купить и на обзорчик))),Соотношение цены и качества,,5
Используется для профессиональной обработки фотографий.,Хорошая конфигурация для рабочего компьютера. Корпус компактный и практически не слышный. Замечаний к качеству сборки нет,,5
Питання представнику компанії: Чи сможе працювати з наступним монітором Dell P2418D в 2к розширені. Ігри не цікавлять. Лише інтернет і робота з фотошопом?,,,5
"Горный пк, которого хватит на долгие годы",Производительность,,5
А тут GTA Online потянет на низких и в сколько fps?,,,5
А можно подключить любой монитор ? Если нет а етот подойдёт или нет скажите пожалуйста ответьте я думаю купить,,,5
,,,5
"Вопрос К производителю можно в данный системный блок поставить , свой HDD диск, из старого системного блока?",,,5
Какая тут стоит материнская плата?,,,5
"Дуже хороший, збалансований пк, ще й поставили ліпшу материнську плату в характеристиках пише B350 а у мене В450. РЕКОМЕНДУЮ!!","Хороша ціна, красивий не дуже шумний",Поки що не найшов,5
хороший ПК,шустрый и тихий,нет,5
"А какая именно gtx 1060 здесь стоит, и тут 1 или 2 кулера?",,,5
А на данном пк стоит windows?,Хочу купить,,5
Какая оперативная память установлена,,,5
А gtx 1060 на 6 или на 3 gb?,,,5
Крутой корпус и железо.,Ищо не купил.,Ищо не купил.,5
"В характеристиці написано Intel Core i5-8400 (2.8 - 4.0 ГГц), а насправді він з Intel Core i5-9400F. Чувакам просто впадлу мінять опис їхнього товару.",,"пишуть одне, а присилають інше",3
А здесь стоит windows ?,Хочу купить,Хочу купить,5
Здравствуйте! Хотел бы узнать видеокарты какого производителя сейчас устанавливаете в данную модель? А ещё узнать какое охлаждение на процессоре используете?,Только собираюсь покупать,Только собираюсь покупать,5
"Вопрос к представителю компании: Обновление драйверов через интернет на все комплектующее снимает гарантию? и есть ли сервисный центр в Киеве? то есть, если я обновлю драйвера через интернет, и будет ""синий экран смерти"" мне потом не скажут ""вы в пролете""? уже был такой случай на другом ресурсе",,,5
Пользуюсь 6 месяцев и почти все супер (рекомендую ),"Цена ,качество",Один передний Кулер начал чуть чуть трещать спустя 4 месяца,4
"Подскажите, возможно к етому чуду подключить монитор?",,,5
Пк вполне себе норм со всеми поставлеными задачами справляется на 5. Единственное что может знает как отключить подсветку на передней панели корпуса а то прям как елка))))))?????,Все супер полет нормальный,Вентеля конечно гудят как Боинг )))) ну тут надо привыкнуть и подсветка )))),5
"Ну характеристики я в принципе оценил на 5, но мне интересно 1060 какая именно, а так же оперативка(фирма) планирую покупать. Кто купил расскажите как он в работе, есть ли гул?",,,5
Зверь!!!!,,,5
"загружается операционка за 3 сек, все игры и приложения на высоте, хорошо все размещено в корпусе, аккуратно и с возможномтью апгрейда",Очень шустрый!,шумноваты вентиляторы,5
"А подскажите пожалуйста, в какой чистоте разогнута оперативная память. Спасибо",Компактный,Не купил,5
,Параметры. Внешность. Виндовс 10. Память. Озу и пзу. ......,Цена! Без ода..... за такие деньги можно и вставить его.,5
Добрый день. Сколько FPS будет в тяжелых играх? Может быть 4К в играх? Хочу купить у вас этот хороший товар (в будущем) . Жду ответа! УДАЧИ.,.,.,5
"Неплохой ПК для серфинга в интернете, можно открыть 294 вкладки с видео в 4к и у Вас получится полноценная имитация рынка начала 2000-х.",Быстрее моего FX 6300.,Не понравился корпус.,4
На видео видно немного дизайн корпуса отличается.Но характеристики те же самые.,Скорость,шумноватый,5
Супер,,,5
"заказал системник и дождался. при попытке установить ПО увидел что нет жесткого диска(не подключен),при снятии крышки обнаружил что розьем к которому подключен Ж.Д. просто сломан... Стыдно товарищи,я такого не ожидал",желанный,не рабочий,3
Всем доброго времени суток! У меня есть вопрос сколько будет фпс в CS GO на ультра ??,Красивый,Слишком красивый ;),5
Як називається корпус,,,5
Очень хороший пк.Всем рекомендую,,,5
"Топовий компюте за свою ціну ідеальний! Рекомендую підійде для стрімів, нічо не буде лагати",Не лагає підчас стрімів на максималках в іграх,Немає,5
Для офиса в самый раз.,Процессор,Видеокарта,4
Думаю купить как цена будет ниже),+,-,5
Очень класний пк купили не желеем,Цена=качество,Нет,5
"Подключил вот эти наушники https://rozetka.com.ua/logitech_981_000812/p130108970/ к компьютеру и очень начали сильно шуметь и жжужать, это с чем связанно?",,,1
Всем привет ! Я хочу узнать сколько будет fps в Гта 5 на Макс и сколько будет фпс в КС го,,,5
"Пользуюсь с декабря 2019 года. Система мощная, современные игры идут на ура, программы для рендеринга тоже работают шустро. Но! Как только вы купите эту систему, СРАЗУ же качайте программу для видеокарты Radeon, заходите в настройки и в разделе ""Производительность"" вручную устанавливайте обороты вентилятора на видеокарте на нужные мощности, потому что по умолчанию они стоят на невероятно маленьких оборотах и при нагрузке на видеокарту та начинает перегреваться и система виснет либо перезагружается. Как только вы это сделаете, вылеты прекратятся либо сойдут на минимум. Если не хотите ""танцевать с бубном"" и что-то настраивать, покупайте системы с более мощной системой охлаждения или с другой видюхой на борту.","Производительность, дизайн",Греется,3
"Купив iMac всім задоволений. Єдине що це дисплей! Буквально через тиждень як купив вирішив протерти дисплей чорною тряпочкою яка йшла в комплекті, в результаті - з'явилися темні полоси по дисплею які видно під певним кутом і вони нічим не витираються. В самого був старий аймак 2013 року і проблем не було з очісткою (в них дислеї майже однакові), а тут за тиждень після покупки просто протер. На афіційному сайті в службі підтримки apple пишуть що це брак антиблікового покриття",Mac OS,Брак антиблікового покриття,3
Super!!!,,,5
"Прикупил себе данный компьютер 3 недели назад,по мне так лучший ноут на данный момент,цена соответствует качеству,но не каждому по карману,если хотите хороший ноут и не жалеете денег,этот мак для вас","Прекрасный компьютер для работы и отдыха, очень удобен в использовании,хорошая скорость,очень удобный",довольно маркий,5
Вопрос к представителю компании или же к тому кто разбирается в IMac. Подойдёт ли этот IMac для игр таких как World of Warcraft и World of Tanks. Заранее благодарен...,Apple,...,5
"С такой конфигурацией эта машина должна просто летать, но увы, на практике, такие деньги платишь за печатную машинку и вот почему - ставишь на него браузер Хром, открываешь примерно 15-20 вкладок и все, можешь прощаться с мозгами мака. Он начинает фризить до бесконечности, пока его не перезагрузишь, утилита CleanMyMac не спасает, при очистке памяти системка зависает ""конкретно"", без перезагрузки не обойтись, ну тут как повезет, чаще всего приходится перезагружать. Мало того, на утро садишься за него работать, выводишь его из режима ожидания и он не может справится с этой задачей. Было такое, что после экстренного такого выключения, он не хотел включатся минут так 20! Установлено порядка 20-25 программ и в фоновом режиме работает около 10, типа скриншотеры, климаймаки, различные утилитки для оптимизации рабочей среды, все они легкие и мониторинг системы показывает что они не нагружают систему. Но вот Хром это само исчадие АДА, вот прям очень не советую его устанавливать на эту конфигурацию аймака, некоторые вкадки по 1-1,5 ГБ занимают, а в среднем по 500-800. И получается что всю память заполняет этот адский хром и мак просто не справляется. Еще как никак Опера справляется, даже в паре с Сафари и то до поры до времени, все равно приходится перезагружаться. В итоге накатил на него Винду через BootCamp и вообще никаких тормозов не заметил, все работает на столько хорошо, что я удивился, такого отклика я не получал на родной мак оси, как на Винде. Жесть, конечно! В общем не советую эту конфигурацию, если нужна производительность, а не красивая и дорогая печатная машинка, берите сразу iMac 5К с самой злой конфигурацией.","крутой дисплей, бесшумность, ось","низкая производительность, нет возможности самостоятельной замены оперативки",2
"Благодаря SSD накопителю включается и выключается очень быстро. Со своими задачами (офисные задачи, просмотр видео, интернет-серфинг) справляется на отлично, очень шустрый. Шума от работы практически не слышно. Имеет один маленький кулер возле блока питания, на процессоре только радиатор. Планка оперативки - одна, на 4Гб, еще один слот свободен. На корпусе предусмотрено место под СД-ром, но по факту, вряд ли он туда войдет, уж очень там всё тесно расположено. Вскрыть и рассмотреть подробнее пока не смог, из-за гарантийных пломб. #мояраспаковка этого товара на видео.","Тихий, быстрый, компактный",Не обнаружил,5
"Ибо много недовольных спешу оправдать сей ПК. Но начнём с плохого, между основной металлической частью и пластиковой крышкой присутствует мизерный зазор, а кнопка включения разболтана, хотя и выполнена на одном уровне с корпусом, что весьма красиво. Разочаровала доставка, поскольку мало того, что собирали все товары около недели, так ещё и в собственные сроки не вложились. Пожалуйста, не придирайтесь вы к этим фотографиям, они не соответствуют действительности, поэтому я предоставлю свои с правильным числом разъёмов и т.д. Выбирал опираясь на небольшие требования, компактность и привлекательность - всё оправдано более чем. Очень приятный металлический корпус с глянцевыми частями и правильным цветом. Никакого кардридера и DVD тут нет, не обращайте внимания на слоты. Ставьте Windows 7 или Linux. Ребята, какое активное охлаждение с этим процессором? Единственный кулер длиной со спичку на нижней части под блоком питания. К слову, сквозь решётку видно все внутренности, так же огромный дизайнерский плюс. Есть свободный слот под оперативку. По такой стоимости и при учёте всех преимуществ подобные придирки звучат смешно. Сам товар практически идеальный, проблемы есть только в описании и фотографиях, которые не соответствуют действительности (кулера, чипсет и пр), а к самой продукции претензий нет. Хорошая скорость работы и в принципе идеальное офисное решение. Тем более, глядя на подавляющее большинство других системных блоков, которые выглядят просто отвратно.","Тихий, быстрый, беспроблемный, красивый, компактный.","При всём желании не нашёл, вот только упаковка фуфло.",5
За свои деньги не плохой сервер,,,5
"Смотрю конструкция корпуса позволяет установить сидиром... А по факту это возможно? Подскажите, кто знает...",,,5
"Внутри материнка Gigabyte Ga-j1800n-d2h, а не Asus. Охлаждение пассивное, а не активное как на фото. В первый же день после перезагрузки зависает на заставке Gigabyte и не дает даже зайти в биос",,перестал загружаться в первый же день,1
Не видит видеокарту,-,Компьютер не видит видеокарту,1
А есть дисковод?,,,5
SSD можно вставить самостоятельно?,Все как должно быть видеокарта бомба и т.д,Нет SSD и ОС ну ето такое..,5
В этой сборке будет стоять вот эта видеокарта https://hard.rozetka.com.ua/asus_geforce_gtx_1060_dual_o6g/p10219108/?utm_source=application&utm_medium=android&utm_campaign=6.0&utm_userId=56971560,Процессор и видеокарта,Корпус,5
А можно при покупке товара. Чтобы добавили SSD диск?,,,5
"Делаете ли вы пк по просьбе покупателей,его сборку",Лучший,Материнская плата,5
"Б-Баланс. Как всегда готовые сборки потрясают своим балансом, 2060 и i3 8100. Что б вы понимали в новых играх с открытым миром проц не нагрузит видяху, а в батле 1,5 будут статоры и редкие фризы. А если вы играете во что-то типо кс и танков, то такая видяха вам прото не нужна.Тем более 2060 сейчас у нас стоит на уровне дешевых 1080 что будут производительней, да и найти можно такую что б температуры в норме держала даже из дешевых.","На новый год гирлянда не нужна, светиться и мигает на всю комнату",Баланс,5
покупал пару месяцев назад вместе с лиц виндой! работает на ура! запуск и выключение за 5 сек!,,,5
Потрібно правильно налаштовувати операційну систему.,Найкраща швидкодія,,5
Установлена 1 планка на 16гб.?,,,5
Фпс в Пубг на максималках ??,,,5
"Подойдет к Монитор 27"" Philips 273V7QDAB / 273V7QDAB/00 / 273V7QDAB/01???",,,5
"Всем привет, хотел поинтересоваться кто разбирается хватит ли для стримов доты и кс этой машины? За ранее благодарю!",Все тип - топ,Все тип - топ,5
Отличний компютер!!!,"Цена,Производительность!!",Немає,5
"В целом доволен, по сравнению с моим старичком просто летает, чуть позже докину SSD и будет вообще чётко) Сразу не брал так как в финансах был ограничен, а экономить на остальных комплектующих не хотелось. В общем советую.","Тихий, удобное расположение разъемов на передней части","Так как нет ОД, подкинул со старого для установки ОС и драйверов - но это мелочи",5
"Проблем не виникало, лише брак ЦП який замінили до 5 днів, а так в цілому покупкою задоволений.","Ціна, Доставка, Технічні параметри",Брак ЦП замінили швидко і без проблем,4
"Спустя 2 недели после покупки, начала нагеваться видеокарта, при том нагревается она безо всяких причин. Только включаю ПК, сразу начинается нагрев. Из-за чего может это происходить?",Для своей цены неплохая сборка,Нагрев видеокарты через 2 недели,2
А можно сборку приобрести в ином корпусе?,,,5
Kакая скорость шпинделя в жд?,,,5
,"Легкий, компактный, работает без сбоев.",Не нашла.,5
Довольно хорошо сделано,,,4
,,,5
"Очень крутой комп, всем советую, он правда очень крутой)))",Тянет все игры на ультра,Нет,5
"В комплекте идут диски с драйверами. Есть папка для ВИНДОВС СЕМЬ. Кто работает из старыми программами - рекомендую! Пинакл 14 (видеомонтаж) в ""десятке"" не видит плюшек в виде переходов версии 1 и 2 - танцы с бубнами не помогли! Оценка виндовс 7,8 из 7,9 возможных. Картинки прилагаю. Ничего лишнего - шесть ядер,процессор ай-пять, видуха 1050 ти-ай 4 гига, 8 ддр4, ссд+жестяк 120+1Тб - все - сата-3, три юсб-3, полноценный ашдиэмай hdmi, тихий, с подсетками. Имнно эта конфигурация мне подошла. Я выбирал с DVD приводом - очень удобно. Совет бывалого - когда семерку ставите - подключайте круглые разъемы пс/2 клавиатуры и мыши - сразу не видит никаких юсб!",+,-,5
"Как и писал выше - пришел с двумя разъемами ЮСБ-3 сдади корпуса - исправьте в описании. Сразу проблема: VGA монитор ни через какой переходник нельзя подключить. Заказал ""Конвертер видеосигнала DVI-D (24+1) M - VGA 15 pin F HDTV 1080p"".",+,-,5
Все работает прекрасно!,Все работает прекрасно!,Нет,5
"Хороша збірка ПК, корпус з якісних матеріалів та і характеристики нормальні навіть для 2020, брав більше для того щоб грати в ігри, так як для роботи є ноутбук, а це - для мультимедіа задач. Здається заслабким блок живлення та кулери трохи гучноваті, але навіть вночі не завдають багато клопіт оточуючим, скоріш за все такий звук тільки через обосистості самого корпуса.  За ПК лайк.",Добре зібраний ПК,"Трохи гучні кулери, здається слабкий блок живлення",4
Вообщем Пк Мне нравиться тенят где то 200 - 300 ФПС в игре Brick rigs Epic настройки,"Мощный,RGB led, удобный.",Сделана из стекла а так крутой пк!,5
"Пришел, установил, работает. Замечаний нет.",+,-,5
ждал недолга все пришло спасиба вам,,,5
Отличный товар только частота озу маловато надо больше,,,4
Супер.,,,5
,,,5
,,,5
Сколько планок оперативки?,Хочу купить,Хочу купить,5
Вартий уваги,Тягне всі ігри на макс,шумноватий передній кулер,5
"Покупал в Розетке. Проверить на месте удалось только подсветку) Но не беда, дома всё завелось. Хотя, если б не завелось, то расстроился бы. Если б можно было проверить на месте, то было б спокойнее.  Погонял на нем бенчмарки, погамался. Пришлось и моник новый здесь же брать. Должен сказать, впечатляет. Ещё бы не впечатлил, ведь мой старенький комп сборки 2011 года)))","1. Дизайн корпуса подошёл бы звездолету из космической оперы, 2. это действительно топовые комплектующие, ушатать будет непросто)","Вот что реально выбешивает, так это то, что для того, чтобы почистить комп от пыли, его придётся везти в сервисный центр. Или пломбу срывать.",5
"""Трудовая лошадка"" для повседневных задач. Пользуюсь уже месяц. За игры не скажу (сам не играю), но для серфинга в Интернете, работы с офисными приложениями, а также для просмотра HD видео и прослушивания музыки - отличный вариант.","Быстрый, тихий, беспроблемный.",Не увидел.,5
"Прибыл хорошо упакован,в подарок мышька ,клава, есть дисковод,и вообще- смотрите фото","Компактный, есть диск предустоновачный , понравилась мышка безшумная и светится, клава шикарная и тоже с красной подсветкой","До 2ночи пытались установить предустановленный диск, это заметка для тех кто в компах не шарит как я !!! Сразу берите шампусик конфеты и приглашайте друга который в этом шарит",5
"Мои ожидания блок оправдал полностью. Использую для работы с сайтом в Интернет, смотрю фильмы, ТВ онлайн, обрабатывают изображения в фотошоп + офисные программы. С этими задачами справляется вполне шустро. В порядке эксперимента запустила на нем игры The Sims 3 и Skyrim - такую графику тянет без тормозов. Больше ничего пока на нем не запускала.","Компактный, работает тихо",Не обнаружила,5
Соотношение цена/качество-отлично,,,5
"Кипил месяц назат,работой доволен,довольно шустрый,не греется,игры тащит не очени но все же..wot-от 40 до 60 fps на низких,gta5 на минимально возможных 15-18 fps,в принципе комп хорошый за свои деньги.","Тихий,довольно производительный как для дешового пк.",Нет корпусных вентиляторов!!!,5
"Хороший звук. Неплохая работоспособность, для домашней версии.",Быстро работает в сети,,5
Какой блок питания сюда можно лучше всего поставить что-бы потянул Athlon 860k в паре с MSI GTX 950 GAMING 2G,,,5
,,,5
Саша Костюк За такие деньги довольно таки не плохой Апарат Я довожу до вашего сведения.,,,5
Раджу всім багато ігри на середні настройках ідуть без тормозів,Все працює,Нет,4
"После распаковки, при неповрежденной коробке, оказалась погнута задняя решетка блока питания, проблемы качества сборки.",Нормальный компьютер на свою цену с вожможностью апгрейда,Плохой контроль качества сборки,4
Неужели при такой конфигурации БП 500Вт будет достаточно?,,,5
А какая материнская плата? Подскажите пожалуйста,,,3
"Получил заказ быстро. На Новой почте проверил визуально, все было целое. Когда принес домой и подключил к монитору оказалось что комп не видит SSD диск. Так что получил брак от Розетки. Пришлось сразу отправлять на сервисный центр.",Пока достоинств не увидел.,,1
А можна десь подивитись обзор на нього. Бо дуже зацікавився но ніде не можу знайти. Було б добре побачити в деталях те що хочу купляти. А не спиратися на одні букви і цифри!!,,,5
"Добрый день, хотел узнать какой фирмы здесь стоят компплектующие ?",,,4
Всем привет ! Сколько будет fps в CS:GO на ультра ?,Очень красивый,Нет!,5
Немного завышена ценна,Покупал знакомый. Очень мощная машина. Понравился.,,5
Очень хороший пк!!!,,,5
Як називається корпус,,,5
"Абсолютно тихий, Ubuntu подхватила все железо сразу и внешний wi-fi адаптер тоже Весьма шустрый. В общем минусов пока не вижу. Использую пару месяцев",все отлично,нет встроенного wi-fi,5
"Взяв за ті самі гроші DELL Optiplex 3070, теж на процесорі i5 тільки 9 покоління. Так цей компютер, в порівнянні з DELL..... повний аутсайдер. Який сенс його брати зовсім не розумію",,,2
"Рассматривал другой вариант от АртЛайна с дальнейшей докруткой через сервисный центр. Специалист из саппорта посоветовал взять эту модель. При установке Windows был вопрос - в саппорте подсказали. При развертывании виртуальной машины возник вопрос - опять саппорт помог.  У АртЛайна очень классные качественные сборки, красивые компьютеры по дизайну, толковая гарантия и очень классный саппорт. В этой сборке для меня важным были: процессор, оперативная память, жесткий диск, внешний вид. Сборка отлично подошла. Пользуюсь. Радуюсь.","Качественная сборка, приятный внешний вид, супер сервис",Нет,5
Ну я буду сегодня заказывать мой друг был заказал он топ за свои деньги,Больше ГГц чем у ПК за такую цену,Нету,5
"Отличный ПК за такие деньги, хорошая сборка. Работает очень быстро, комплектация соответствует описанию. Упакован на совесть, приехал целый. Никаких проблем с подключением не возникло.","Быстрый, тихий, красивая подсветка. Гарантия 38 мес.",Не обнаружил,5
"Выбрал Artlint Gaving и не пожалел. Внешний вид класный, игры просто летают, в работе шестрый. Рекомендую всем !","Быстрая доставка, товар качественый.",Нет.,5
"покупали для десятилетнего сына, параметрами довольны.Наш геймер очень долго выбирал, эффектная подсветка оказалась решающей! Очень довольны, рекомендую.",Для настоящего геймера,нет,5
